galid,ra,dec,mag,sed_name,z,spatialmodel,majorAxis,minorAxis,positionAngle,sindex,catsim_id
28184117391386,52.828717,-27.3332627,21.9972723,galaxySED/Inst.16E09.04Z.spec.gz,1.51,sersic2d,0.911548495,0.911409676,112.19973,4,27523552140
28184117392410,52.8284791,-27.33301,22.0858458,galaxySED/Inst.16E09.04Z.spec.gz,1.51,sersic2d,0.911548495,0.911409676,112.19973,4,27523552141
28184117393434,52.8289294,-27.3329703,22.0073869,galaxySED/Inst.16E09.04Z.spec.gz,1.51,sersic2d,0.911548495,0.911409676,112.19973,4,27523552142
28184117394458,52.8287148,-27.3327956,21.7002222,galaxySED/Inst.16E09.04Z.spec.gz,1.51,sersic2d,0.911548495,0.911409676,112.19973,4,27523552143
28292977983514,52.7223533,-27.3847859,26.421824,galaxySED/Burst.25E09.02Z.spec.gz,1.57,sersic2d,0.185191602,0.162579194,100.020584,4,27629861312
28292977984538,52.722328,-27.3844452,24.4446716,galaxySED/Burst.25E09.02Z.spec.gz,1.57,sersic2d,0.185191602,0.162579194,100.020584,4,27629861313
28355155324954,52.9365093,-27.405485,23.0002188,galaxySED/Inst.25E09.04Z.spec.gz,1.97,sersic2d,0.317602307,0.290160596,233.855301,4,27690581372
28355155325978,52.9359646,-27.4053484,23.6720376,galaxySED/Inst.25E09.04Z.spec.gz,1.97,sersic2d,0.317602307,0.290160596,233.855301,4,27690581373
28765801148442,52.833645,-27.6265408,22.5830989,galaxySED/Burst.25E09.04Z.spec.gz,1.92,sersic2d,0.279309213,0.275874108,221.615311,4,28091602684
28765801149466,52.8338603,-27.6264031,23.1327631,galaxySED/Burst.25E09.04Z.spec.gz,1.92,sersic2d,0.279309213,0.275874108,221.615311,4,28091602685
28765801150490,52.8334873,-27.6263737,22.8983448,galaxySED/Burst.25E09.04Z.spec.gz,1.92,sersic2d,0.279309213,0.275874108,221.615311,4,28091602686
28765801151514,52.8336697,-27.6262012,22.8152527,galaxySED/Burst.25E09.04Z.spec.gz,1.92,sersic2d,0.279309213,0.275874108,221.615311,4,28091602687
29077793632282,52.7623752,-27.2722889,24.8781316,galaxySED/Inst.16E09.04Z.spec.gz,2.35,sersic2d,0.504246891,0.47764951,324.252045,4,28396282844
29077793633306,52.7625838,-27.2721525,25.2788434,galaxySED/Inst.16E09.04Z.spec.gz,2.35,sersic2d,0.504246891,0.47764951,324.252045,4,28396282845
29077793634330,52.762218,-27.2720739,25.4208667,galaxySED/Inst.16E09.04Z.spec.gz,2.35,sersic2d,0.504246891,0.47764951,324.252045,4,28396282846
29077793635354,52.7624582,-27.2718989,25.0669148,galaxySED/Inst.16E09.04Z.spec.gz,2.35,sersic2d,0.504246891,0.47764951,324.252045,4,28396282847
29488395182106,52.9512801,-27.5137484,28.854654,galaxySED/Burst.25E09.02Z.spec.gz,3.44,sersic2d,0.0963355005,0.0939647034,56.757988,4,28797260920
29488395183130,52.9517287,-27.5134179,27.8949514,galaxySED/Burst.25E09.02Z.spec.gz,3.44,sersic2d,0.0963355005,0.0939647034,56.757988,4,28797260921
29651416145946,52.9884196,-27.3976831,26.9458155,galaxySED/Inst.20E09.02Z.spec.gz,2.26,sersic2d,0.0966679975,0.0922046006,45.666584,4,28956461080
29651416146970,52.9880669,-27.3967573,26.1949122,galaxySED/Inst.20E09.02Z.spec.gz,2.26,sersic2d,0.0966679975,0.0922046006,45.666584,4,28956461081
29909893857306,52.865227,-27.2589805,25.7876809,galaxySED/Inst.20E09.02Z.spec.gz,1.63,sersic2d,0.206112906,0.205046803,223.873062,4,29208880720
29909893858330,52.8656802,-27.2588921,25.3123277,galaxySED/Inst.20E09.02Z.spec.gz,1.63,sersic2d,0.206112906,0.205046803,223.873062,4,29208880721
29919785594906,52.8237707,-27.4262075,27.9104245,galaxySED/Inst.25E09.02Z.spec.gz,0.86,sersic2d,0.102367997,0.0863068029,164.142822,4,29218540620
29919785595930,52.8230855,-27.4261215,27.5602053,galaxySED/Inst.25E09.02Z.spec.gz,0.86,sersic2d,0.102367997,0.0863068029,164.142822,4,29218540621
29919785596954,52.8236483,-27.4257271,25.7910485,galaxySED/Inst.25E09.02Z.spec.gz,0.86,sersic2d,0.102367997,0.0863068029,164.142822,4,29218540622
29919785597978,52.82375,-27.4257642,25.6565179,galaxySED/Inst.25E09.02Z.spec.gz,0.86,sersic2d,0.102367997,0.0863068029,164.142822,4,29218540623
30781379153946,53.0433162,-27.3047791,29.3662646,galaxySED/Inst.20E09.02Z.spec.gz,2.69,sersic2d,0.0946997032,0.085384801,72.5618515,4,30059940580
30781379154970,53.0433827,-27.3046091,28.9621829,galaxySED/Inst.20E09.02Z.spec.gz,2.69,sersic2d,0.0946997032,0.085384801,72.5618515,4,30059940581
32073279549466,52.9701843,-27.554731,26.3619107,galaxySED/Inst.20E09.02Z.spec.gz,1.44,sersic2d,0.208936796,0.208224893,178.437225,4,31321562060
32073279550490,52.9700969,-27.5545448,26.7971305,galaxySED/Inst.20E09.02Z.spec.gz,1.44,sersic2d,0.208936796,0.208224893,178.437225,4,31321562061
32659395588122,52.7834239,-27.2870193,22.4385966,galaxySED/Exp.40E09.04Z.spec.gz,2.04,sersic2d,1.46191204,1.36349571,31.6938877,4,31893941004
32659395589146,52.7829155,-27.2865197,22.4963158,galaxySED/Exp.40E09.04Z.spec.gz,2.04,sersic2d,1.46191204,1.36349571,31.6938877,4,31893941005
32904880582682,53.0130789,-27.2385208,24.0697867,galaxySED/Inst.20E09.02Z.spec.gz,1.36,sersic2d,0.362435609,0.305516511,225.448441,4,32133672444
32904880583706,53.013168,-27.2384758,24.5884779,galaxySED/Inst.20E09.02Z.spec.gz,1.36,sersic2d,0.362435609,0.305516511,225.448441,4,32133672445
32904880584730,53.0130761,-27.2384246,24.9767356,galaxySED/Inst.20E09.02Z.spec.gz,1.36,sersic2d,0.362435609,0.305516511,225.448441,4,32133672446
32904880585754,53.0131629,-27.2384025,23.856036,galaxySED/Inst.20E09.02Z.spec.gz,1.36,sersic2d,0.362435609,0.305516511,225.448441,4,32133672447
32932589236250,52.9229932,-27.4562194,22.6528122,galaxySED/Burst.20E09.02Z.spec.gz,1.19,sersic2d,0.282326311,0.2338406,73.3955536,4,32160731676
32932589237274,52.9231654,-27.4558867,24.1830105,galaxySED/Burst.20E09.02Z.spec.gz,1.19,sersic2d,0.282326311,0.2338406,73.3955536,4,32160731677
32932598698010,52.9247643,-27.6833125,24.2106567,galaxySED/Burst.20E09.02Z.spec.gz,1.12,sersic2d,0.282326311,0.2338406,73.3955536,4,32160740916
32932598699034,52.9244785,-27.6832061,23.1265964,galaxySED/Burst.20E09.02Z.spec.gz,1.12,sersic2d,0.282326311,0.2338406,73.3955536,4,32160740917
33246005190682,53.0984534,-27.5674339,27.4294112,galaxySED/Burst.32E09.02Z.spec.gz,2.0,sersic2d,0.132590905,0.128683299,195.097183,4,32466801944
33246005191706,53.0982496,-27.5673272,27.8237046,galaxySED/Burst.32E09.02Z.spec.gz,2.0,sersic2d,0.132590905,0.128683299,195.097183,4,32466801945
33246005192730,53.0985446,-27.5672489,27.9542771,galaxySED/Burst.32E09.02Z.spec.gz,2.0,sersic2d,0.132590905,0.128683299,195.097183,4,32466801946
33246005193754,53.0983203,-27.5671218,27.5627607,galaxySED/Burst.32E09.02Z.spec.gz,2.0,sersic2d,0.132590905,0.128683299,195.097183,4,32466801947
35088722219034,53.0800759,-27.3145027,23.7529644,galaxySED/Inst.20E09.02Z.spec.gz,1.14,sersic2d,0.289090991,0.275767595,171.325119,4,34266330292
35088722220058,53.080422,-27.3144916,24.3901936,galaxySED/Inst.20E09.02Z.spec.gz,1.14,sersic2d,0.289090991,0.275767595,171.325119,4,34266330293
35658744147994,53.0264519,-27.5121343,26.2489084,galaxySED/Burst.40E09.04Z.spec.gz,1.99,sersic2d,0.222067893,0.1983805,285.785889,4,34822992332
35658744149018,53.0268063,-27.5121188,28.2149426,galaxySED/Burst.40E09.04Z.spec.gz,1.99,sersic2d,0.222067893,0.1983805,285.785889,4,34822992333
35658744150042,53.0264894,-27.5119396,26.2601466,galaxySED/Burst.40E09.04Z.spec.gz,1.99,sersic2d,0.222067893,0.1983805,285.785889,4,34822992334
35658744151066,53.0266701,-27.5118194,26.325446,galaxySED/Burst.40E09.04Z.spec.gz,1.99,sersic2d,0.222067893,0.1983805,285.785889,4,34822992335
35727575994394,52.9920228,-27.5860462,30.1741689,galaxySED/Burst.25E09.02Z.spec.gz,2.42,sersic2d,0.0775472,0.0533640012,274.831329,4,34890210932
35727575995418,52.9922368,-27.5859333,28.8269148,galaxySED/Burst.25E09.02Z.spec.gz,2.42,sersic2d,0.0775472,0.0533640012,274.831329,4,34890210933
35737142558746,53.1835938,-27.5285443,26.2434194,galaxySED/Burst.32E09.04Z.spec.gz,2.6,sersic2d,0.266862303,0.266598403,126.42485,4,34899553280
35737142559770,53.1837189,-27.5285439,27.4823523,galaxySED/Burst.32E09.04Z.spec.gz,2.6,sersic2d,0.266862303,0.266598403,126.42485,4,34899553281
35737142560794,53.183652,-27.5284549,26.5632929,galaxySED/Burst.32E09.04Z.spec.gz,2.6,sersic2d,0.266862303,0.266598403,126.42485,4,34899553282
35737142561818,53.183731,-27.528451,25.9238714,galaxySED/Burst.32E09.04Z.spec.gz,2.6,sersic2d,0.266862303,0.266598403,126.42485,4,34899553283
36498360844314,53.3027436,-27.5226698,24.1315432,galaxySED/Burst.32E09.02Z.spec.gz,0.62,sersic2d,0.157029003,0.149607301,347.602661,4,35642930512
36498360845338,53.3027775,-27.5224374,24.9774358,galaxySED/Burst.32E09.02Z.spec.gz,0.62,sersic2d,0.157029003,0.149607301,347.602661,4,35642930513
39013120065562,52.8798116,-27.6499754,22.945759,galaxySED/Exp.40E09.04Z.spec.gz,2.77,sersic2d,0.946969509,0.945943177,166.117508,4,38098750064
39013120066586,52.8795373,-27.6494446,22.8854381,galaxySED/Exp.40E09.04Z.spec.gz,2.77,sersic2d,0.946969509,0.945943177,166.117508,4,38098750065
39123407831066,53.2220028,-27.3567921,29.46357,galaxySED/Inst.25E09.02Z.spec.gz,4.13,sersic2d,0.185882896,0.185127705,311.416016,4,38206452960
39123407832090,53.2218255,-27.3570777,28.2934502,galaxySED/Inst.25E09.02Z.spec.gz,4.13,sersic2d,0.185882896,0.185127705,311.416016,4,38206452961
40078737387546,52.9528432,-27.4845646,26.941882,galaxySED/Inst.16E09.02Z.spec.gz,3.26,sersic2d,0.160400406,0.160400003,70.8240204,4,39139391980
40078737388570,52.9527012,-27.4843515,27.0559463,galaxySED/Inst.16E09.02Z.spec.gz,3.26,sersic2d,0.160400406,0.160400003,70.8240204,4,39139391981
40384594456602,53.0931551,-27.620609,21.9238354,galaxySED/Inst.16E09.04Z.spec.gz,1.75,sersic2d,0.619170785,0.565411985,150.808853,4,39438080524
40384594457626,53.0928519,-27.6202774,22.3730021,galaxySED/Inst.16E09.04Z.spec.gz,1.75,sersic2d,0.619170785,0.565411985,150.808853,4,39438080525
43943209652250,52.9270225,-27.5502711,23.7712129,galaxySED/Inst.25E09.02Z.spec.gz,1.18,sersic2d,0.386160403,0.354320586,206.056442,4,42913290676
43943209653274,52.9264667,-27.5500233,24.1127014,galaxySED/Inst.25E09.02Z.spec.gz,1.18,sersic2d,0.386160403,0.354320586,206.056442,4,42913290677
43943209654298,52.9271442,-27.549668,24.5103857,galaxySED/Inst.25E09.02Z.spec.gz,1.18,sersic2d,0.386160403,0.354320586,206.056442,4,42913290678
43943209655322,52.9264922,-27.5494469,23.8007944,galaxySED/Inst.25E09.02Z.spec.gz,1.18,sersic2d,0.386160403,0.354320586,206.056442,4,42913290679
44005399924762,53.3230422,-27.5186575,27.8594826,galaxySED/Inst.16E09.02Z.spec.gz,2.98,sersic2d,0.168232307,0.165965199,53.9414024,4,42974023364
44005399925786,53.3230188,-27.5185029,28.1959333,galaxySED/Inst.16E09.02Z.spec.gz,2.98,sersic2d,0.168232307,0.165965199,53.9414024,4,42974023365
44132056678426,53.0679119,-27.4822557,23.8821565,galaxySED/Exp.25E09.04Z.spec.gz,2.88,sersic2d,0.659525692,0.659502208,352.234192,4,43097711600
44132056679450,53.067534,-27.4826287,23.4155692,galaxySED/Exp.25E09.04Z.spec.gz,2.88,sersic2d,0.659525692,0.659502208,352.234192,4,43097711601
44593419374618,53.0868404,-27.3976962,24.7946526,galaxySED/Inst.25E09.02Z.spec.gz,1.55,sersic2d,0.228409201,0.1950057,10.5777216,4,43548261108
44593419375642,53.0873547,-27.3975201,25.3357405,galaxySED/Inst.25E09.02Z.spec.gz,1.55,sersic2d,0.228409201,0.1950057,10.5777216,4,43548261109
44593419376666,53.0868329,-27.3971768,25.9274755,galaxySED/Inst.25E09.02Z.spec.gz,1.55,sersic2d,0.228409201,0.1950057,10.5777216,4,43548261110
44593419377690,53.0874126,-27.3970964,24.7431207,galaxySED/Inst.25E09.02Z.spec.gz,1.55,sersic2d,0.228409201,0.1950057,10.5777216,4,43548261111
45146074071066,53.0012403,-27.3003255,27.6724799,galaxySED/Inst.20E09.02Z.spec.gz,4.13,sersic2d,0.305298209,0.304791003,168.559204,4,44087962960
45146074072090,53.0010631,-27.3006111,26.5023602,galaxySED/Inst.20E09.02Z.spec.gz,4.13,sersic2d,0.305298209,0.304791003,168.559204,4,44087962961
45850553671706,52.7622273,-27.4796801,25.5849359,galaxySED/Burst.32E09.04Z.spec.gz,1.25,sersic2d,0.119357601,0.0976483002,4.19381428,4,44775931320
45850553672730,52.7621005,-27.479339,26.1380349,galaxySED/Burst.32E09.04Z.spec.gz,1.25,sersic2d,0.119357601,0.0976483002,4.19381428,4,44775931321
47790284922906,53.003782,-27.6536293,24.5133831,galaxySED/Burst.40E09.02Z.spec.gz,1.11,sersic2d,0.299307704,0.228817701,149.649994,4,46670200120
47790284923930,53.0037175,-27.6534317,25.311525,galaxySED/Burst.40E09.02Z.spec.gz,1.11,sersic2d,0.299307704,0.228817701,149.649994,4,46670200121
47807601397786,53.24575,-27.4597922,21.7763219,galaxySED/Inst.16E09.04Z.spec.gz,1.76,sersic2d,0.704253614,0.702771187,129.755157,4,46687110740
47807601398810,53.2456913,-27.4593836,23.0490204,galaxySED/Inst.16E09.04Z.spec.gz,1.76,sersic2d,0.704253614,0.702771187,129.755157,4,46687110741
49406668812314,52.7896307,-27.403878,23.7209808,galaxySED/Exp.50E09.04Z.spec.gz,1.89,sersic2d,0.538467228,0.535891294,97.4790039,4,48248700012
49406668813338,52.7892061,-27.4035545,23.6058662,galaxySED/Exp.50E09.04Z.spec.gz,1.89,sersic2d,0.538467228,0.535891294,97.4790039,4,48248700013
49492941434906,52.8094822,-27.6646693,24.6705448,galaxySED/Burst.40E09.02Z.spec.gz,0.86,sersic2d,0.284178495,0.270833999,156.079041,4,48332950620
49492941435930,52.8087956,-27.6645832,24.3203257,galaxySED/Burst.40E09.02Z.spec.gz,0.86,sersic2d,0.284178495,0.270833999,156.079041,4,48332950621
49492941436954,52.8093595,-27.6641888,22.5511689,galaxySED/Burst.40E09.02Z.spec.gz,0.86,sersic2d,0.284178495,0.270833999,156.079041,4,48332950622
49492941437978,52.8094615,-27.664226,22.4166383,galaxySED/Burst.40E09.02Z.spec.gz,0.86,sersic2d,0.284178495,0.270833999,156.079041,4,48332950623
50908621512730,53.0985004,-27.6242029,26.4509647,galaxySED/Inst.20E09.002Z.spec.gz,1.64,sersic2d,0.152870893,0.144101799,19.2599354,4,49715450696
50908621513754,53.0980287,-27.6242919,25.9285111,galaxySED/Inst.20E09.002Z.spec.gz,1.64,sersic2d,0.152870893,0.144101799,19.2599354,4,49715450697
51454915465242,53.3363719,-27.5094984,26.9712067,galaxySED/Burst.25E09.02Z.spec.gz,1.69,sersic2d,0.161014497,0.131947696,230.952118,4,50248940884
51454915466266,53.3364299,-27.5092471,29.1968039,galaxySED/Burst.25E09.02Z.spec.gz,1.69,sersic2d,0.161014497,0.131947696,230.952118,4,50248940885
51454966525978,52.8961664,-27.1652463,26.7674101,galaxySED/Burst.25E09.02Z.spec.gz,2.26,sersic2d,0.161014497,0.131947696,230.952118,4,50248990748
51454966527002,52.8960024,-27.1649161,28.2487519,galaxySED/Burst.25E09.02Z.spec.gz,2.26,sersic2d,0.161014497,0.131947696,230.952118,4,50248990749
52009881600026,53.0788417,-27.4636998,26.2581899,galaxySED/Inst.50E09.02Z.spec.gz,1.19,sersic2d,0.125290394,0.122600101,180.819839,4,50790900000
52009881601050,53.0792873,-27.4638729,27.6678685,galaxySED/Inst.50E09.02Z.spec.gz,1.19,sersic2d,0.125290394,0.122600101,180.819839,4,50790900001
52009902485530,53.2116105,-27.4581545,27.7655932,galaxySED/Inst.50E09.02Z.spec.gz,1.18,sersic2d,0.125290394,0.122600101,180.819839,4,50790920396
52009902486554,53.2118165,-27.4581307,25.9945514,galaxySED/Inst.50E09.02Z.spec.gz,1.18,sersic2d,0.125290394,0.122600101,180.819839,4,50790920397
53936774864922,52.9170865,-27.6096121,26.3172342,galaxySED/Inst.16E09.02Z.spec.gz,3.26,sersic2d,0.356622905,0.296103299,238.196243,4,52672631704
53936774865946,52.9174667,-27.6094442,27.7800315,galaxySED/Inst.16E09.02Z.spec.gz,3.26,sersic2d,0.356622905,0.296103299,238.196243,4,52672631705
54727703228442,52.8337643,-27.5324791,26.7103477,galaxySED/Burst.50E09.04Z.spec.gz,1.92,sersic2d,0.204665303,0.199811801,314.37265,4,53445022684
54727703229466,52.8339794,-27.5323415,27.2600119,galaxySED/Burst.50E09.04Z.spec.gz,1.92,sersic2d,0.204665303,0.199811801,314.37265,4,53445022685
54727703230490,52.8336067,-27.532312,27.0255936,galaxySED/Burst.50E09.04Z.spec.gz,1.92,sersic2d,0.204665303,0.199811801,314.37265,4,53445022686
54727703231514,52.833789,-27.5321396,26.9425015,galaxySED/Burst.50E09.04Z.spec.gz,1.92,sersic2d,0.204665303,0.199811801,314.37265,4,53445022687
58180097388570,52.7627609,-27.3869366,25.3416782,galaxySED/Burst.25E09.02Z.spec.gz,2.2,sersic2d,0.451882213,0.421500593,160.40184,4,56816501356
58180097389594,52.7623591,-27.3868366,26.2464414,galaxySED/Burst.25E09.02Z.spec.gz,2.2,sersic2d,0.451882213,0.421500593,160.40184,4,56816501357
58180097390618,52.762744,-27.3866447,25.4141368,galaxySED/Burst.25E09.02Z.spec.gz,2.2,sersic2d,0.451882213,0.421500593,160.40184,4,56816501358
58180097391642,52.7624475,-27.3865053,25.2619751,galaxySED/Burst.25E09.02Z.spec.gz,2.2,sersic2d,0.451882213,0.421500593,160.40184,4,56816501359
58574173376538,53.1367052,-27.5592733,24.9417763,galaxySED/Inst.25E09.02Z.spec.gz,1.03,sersic2d,0.261144996,0.238222405,195.523224,4,57201341188
58574173377562,53.1367903,-27.5591194,26.25543,galaxySED/Inst.25E09.02Z.spec.gz,1.03,sersic2d,0.261144996,0.238222405,195.523224,4,57201341189
58770473316378,52.8953245,-27.4532626,27.7482627,galaxySED/Exp.62E09.02Z.spec.gz,0.82,sersic2d,0.0452321991,0.0381837003,166.276337,4,57393040348
58770473317402,52.8954763,-27.4533147,29.4849215,galaxySED/Exp.62E09.02Z.spec.gz,0.82,sersic2d,0.0452321991,0.0381837003,166.276337,4,57393040349
60880743206938,52.8434911,-27.5262052,30.5813659,galaxySED/Inst.25E09.02Z.spec.gz,2.47,sersic2d,0.101804398,0.1017038,85.7557602,4,59453850788
60880743207962,52.8434977,-27.5260616,30.9645955,galaxySED/Inst.25E09.02Z.spec.gz,2.47,sersic2d,0.101804398,0.1017038,85.7557602,4,59453850789
60880743208986,52.8437769,-27.5257632,31.124613,galaxySED/Inst.25E09.02Z.spec.gz,2.47,sersic2d,0.101804398,0.1017038,85.7557602,4,59453850790
60880743210010,52.8439532,-27.5261572,33.9163509,galaxySED/Inst.25E09.02Z.spec.gz,2.47,sersic2d,0.101804398,0.1017038,85.7557602,4,59453850791
61163551825946,52.7339755,-27.5230451,22.8512854,galaxySED/Inst.40E09.04Z.spec.gz,2.26,sersic2d,1.11397612,1.10165572,260.093018,4,59730031080
61163551826970,52.7336224,-27.5221193,22.1003821,galaxySED/Inst.40E09.04Z.spec.gz,2.26,sersic2d,1.11397612,1.10165572,260.093018,4,59730031081
63041474859034,52.9421864,-27.5903819,25.8665337,galaxySED/Inst.50E09.02Z.spec.gz,1.14,sersic2d,0.141320601,0.100337297,125.571777,4,61563940292
63041474860058,52.9425334,-27.5903708,26.5037629,galaxySED/Inst.50E09.02Z.spec.gz,1.14,sersic2d,0.141320601,0.100337297,125.571777,4,61563940293
64003052765210,52.9605547,-27.4866156,26.0311376,galaxySED/Inst.25E09.04Z.spec.gz,1.15,sersic2d,0.370325595,0.301639289,17.5461216,4,62502981216
64003052766234,52.9604169,-27.4862952,25.4532518,galaxySED/Inst.25E09.04Z.spec.gz,1.15,sersic2d,0.370325595,0.301639289,17.5461216,4,62502981217
65451141750810,52.7732829,-27.4222186,25.0684165,galaxySED/Inst.20E09.02Z.spec.gz,1.07,sersic2d,0.275494605,0.248864099,346.478119,4,63917130616
65451141751834,52.7726836,-27.4220677,24.438209,galaxySED/Inst.20E09.02Z.spec.gz,1.07,sersic2d,0.275494605,0.248864099,346.478119,4,63917130617
65746883047450,52.8939367,-27.1671666,24.8025952,galaxySED/Burst.40E09.04Z.spec.gz,1.56,sersic2d,0.268237412,0.266697198,44.5646858,4,64205940476
65746883048474,52.8945226,-27.1667937,24.9724003,galaxySED/Burst.40E09.04Z.spec.gz,1.56,sersic2d,0.268237412,0.266697198,44.5646858,4,64205940477
65842239094810,52.8610912,-27.6138449,25.152,galaxySED/Burst.25E09.02Z.spec.gz,2.03,sersic2d,0.285350502,0.25494799,140.359299,4,64299061616
65842239095834,52.8612512,-27.613671,24.801834,galaxySED/Burst.25E09.02Z.spec.gz,2.03,sersic2d,0.285350502,0.25494799,140.359299,4,64299061617
74022032519194,53.2171049,-27.2612215,27.058201,galaxySED/Inst.25E09.02Z.spec.gz,1.04,sersic2d,0.115709297,0.0975340009,139.329224,4,72287141132
74022032520218,53.2173841,-27.2611947,26.7972602,galaxySED/Inst.25E09.02Z.spec.gz,1.04,sersic2d,0.115709297,0.0975340009,139.329224,4,72287141133
76910859014170,53.0006777,-27.5937706,24.9779147,galaxySED/Burst.25E09.02Z.spec.gz,1.35,sersic2d,0.269453496,0.268489987,130.199203,4,75108260756
76910859015194,53.0008202,-27.5933796,24.1931163,galaxySED/Burst.25E09.02Z.spec.gz,1.35,sersic2d,0.269453496,0.268489987,130.199203,4,75108260757
80809095868442,52.7680946,-27.4306433,22.0901084,galaxySED/Exp.50E09.04Z.spec.gz,1.92,sersic2d,0.633918285,0.564990222,72.588768,4,78915132684
80809095869466,52.7683096,-27.4305057,22.6397726,galaxySED/Exp.50E09.04Z.spec.gz,1.92,sersic2d,0.633918285,0.564990222,72.588768,4,78915132685
80809095870490,52.7679373,-27.4304762,22.4053543,galaxySED/Exp.50E09.04Z.spec.gz,1.92,sersic2d,0.633918285,0.564990222,72.588768,4,78915132686
80809095871514,52.7681193,-27.4303038,22.3222622,galaxySED/Exp.50E09.04Z.spec.gz,1.92,sersic2d,0.633918285,0.564990222,72.588768,4,78915132687
81032049954842,52.8485729,-27.3925292,27.7204247,galaxySED/Burst.32E09.02Z.spec.gz,1.1,sersic2d,0.184873506,0.170029506,27.7912006,4,79132861284
81032049955866,52.8484183,-27.3924404,25.6491505,galaxySED/Burst.32E09.02Z.spec.gz,1.1,sersic2d,0.184873506,0.170029506,27.7912006,4,79132861285
84516424925210,53.1804602,-27.6727455,25.4242269,galaxySED/Burst.25E09.02Z.spec.gz,1.15,sersic2d,0.223175094,0.222669899,297.69162,4,82535571216
84516424926234,53.1803222,-27.6724251,24.8463411,galaxySED/Burst.25E09.02Z.spec.gz,1.15,sersic2d,0.223175094,0.222669899,297.69162,4,82535571217
86215045607450,52.8240499,-27.3028846,26.2821961,galaxySED/Inst.20E09.02Z.spec.gz,1.56,sersic2d,0.158279806,0.158279702,159.564774,4,84194380476
86215045608474,52.8246365,-27.3025117,26.4520012,galaxySED/Inst.20E09.02Z.spec.gz,1.56,sersic2d,0.158279806,0.158279702,159.564774,4,84194380477
86513675137050,52.7469724,-27.3665338,25.4415354,galaxySED/Burst.25E09.04Z.spec.gz,2.71,sersic2d,0.533596098,0.496840209,303.021027,4,84486010876
86513675138074,52.7476414,-27.366475,27.9156186,galaxySED/Burst.25E09.04Z.spec.gz,2.71,sersic2d,0.533596098,0.496840209,303.021027,4,84486010877
86846495658010,53.2809651,-27.4738899,28.4670273,galaxySED/Inst.50E09.02Z.spec.gz,1.12,sersic2d,0.154746398,0.154739499,311.780731,4,84811030916
86846495659034,53.2806799,-27.4737835,27.3829669,galaxySED/Inst.50E09.02Z.spec.gz,1.12,sersic2d,0.154746398,0.154739499,311.780731,4,84811030917
87042027900954,53.0994583,-27.6185682,26.9060072,galaxySED/Inst.50E09.02Z.spec.gz,1.27,sersic2d,0.122000001,0.110249199,124.7771,4,85001980372
87042027901978,53.0996486,-27.6181742,26.463451,galaxySED/Inst.50E09.02Z.spec.gz,1.27,sersic2d,0.122000001,0.110249199,124.7771,4,85001980373
93994936901658,53.0623962,-27.666396,25.3828795,galaxySED/Inst.25E09.02Z.spec.gz,2.08,sersic2d,0.243065894,0.225453496,93.2077255,4,91791930568
93994936902682,53.0624197,-27.6657533,25.6821094,galaxySED/Inst.25E09.02Z.spec.gz,2.08,sersic2d,0.243065894,0.225453496,93.2077255,4,91791930569
98547385360410,53.1896832,-27.6305711,24.4787639,galaxySED/Burst.32E09.04Z.spec.gz,2.3,sersic2d,0.795156002,0.600049973,323.481781,4,96237681016
98547385361434,53.1897586,-27.6301194,24.8389762,galaxySED/Burst.32E09.04Z.spec.gz,2.3,sersic2d,0.795156002,0.600049973,323.481781,4,96237681017
100207012376602,52.7856041,-27.5256948,25.0028149,galaxySED/Burst.20E09.02Z.spec.gz,1.75,sersic2d,0.218183607,0.171171293,7.85044384,4,97858410524
100207012377626,52.7853012,-27.5253633,25.4519816,galaxySED/Burst.20E09.02Z.spec.gz,1.75,sersic2d,0.218183607,0.171171293,7.85044384,4,97858410525
100653661409306,53.1656185,-27.3479515,26.0055957,galaxySED/Inst.20E09.02Z.spec.gz,1.33,sersic2d,0.499317586,0.333896786,76.0910263,4,98294591220
100653661410330,53.1653897,-27.3477455,24.685945,galaxySED/Inst.20E09.02Z.spec.gz,1.33,sersic2d,0.499317586,0.333896786,76.0910263,4,98294591221
103533753765914,52.7476411,-27.597882,25.5492313,galaxySED/Inst.10E09.04Z.spec.gz,1.14,sersic2d,0.177588806,0.173864499,90.2067261,4,101107181412
103533753766938,52.7473915,-27.5977661,23.5153688,galaxySED/Inst.10E09.04Z.spec.gz,1.14,sersic2d,0.177588806,0.173864499,90.2067261,4,101107181413
103576012800026,52.9826789,-27.4376784,24.8272397,galaxySED/Inst.20E09.02Z.spec.gz,1.19,sersic2d,0.394165993,0.392058998,137.143478,4,101148450000
103576012801050,52.9831244,-27.4378515,26.2369183,galaxySED/Inst.20E09.02Z.spec.gz,1.19,sersic2d,0.394165993,0.392058998,137.143478,4,101148450001
105381511102490,53.2362989,-27.2906306,25.6782346,galaxySED/Burst.50E09.04Z.spec.gz,1.33,sersic2d,0.264745891,0.252453506,322.694702,4,102911631936
105381511103514,53.2363572,-27.2907608,27.8671724,galaxySED/Burst.50E09.04Z.spec.gz,1.33,sersic2d,0.264745891,0.252453506,322.694702,4,102911631937
113571882065946,53.2953609,-27.5927551,22.6660055,galaxySED/Exp.50E09.04Z.spec.gz,2.26,sersic2d,1.01874495,1.00062096,257.673584,4,110910041080
