prefix,uniqueId,raPhoSim,decPhoSim,phosimMagNorm,sedFilepath,redshift,shear1,shear2,kappa,raOffset,decOffset,spatialmodel,majorAxis,minorAxis,positionAngle,sindex,internalExtinctionModel,internalAv,internalRv,galacticExtinctionModel,galacticAv,galacticRv,galaxy_id,twinkles_system,image_number
object,3563145644129,53.5905019,-27.732087,22.8727492,galaxySED/Inst.62E09.04Z.spec.gz,0.357745796,0.00145452982,0.000917749421,0.000224947929,0,0,sersic2d,0.474140956,0.353242325,128.45598,4,CCM,0.313376657,1.81582553,CCM,0.0264254275,3.1,347963,1104,2
object,3563145645153,53.590174899999994,-27.732283399999996,22.8727492,galaxySED/Inst.62E09.04Z.spec.gz,0.357745796,0.00145452982,0.000917749421,0.000224947929,0,0,sersic2d,0.474140956,0.353242325,128.45598,4,CCM,0.313376657,2.24104584,CCM,0.026407649900000003,3.1,347963,1104,3
object,3571604602977,53.4057407,-27.579512199999996,23.3766405,galaxySED/Exp.10E10.02Z.spec.gz,0.359197617,0.00162625301,-0.00028631306499999997,-0.0016164779699999999,0,0,sersic2d,0.39970578799999995,0.362171464,174.62649299999998,4,CCM,0.06580443230000001,1.30352951,CCM,0.0248193117,3.1,348789,1280,0
object,3571604604001,53.40518,-27.579404399999998,23.3766405,galaxySED/Exp.10E10.02Z.spec.gz,0.359197617,0.00162625301,-0.00028631306499999997,-0.0016164779699999999,0,0,sersic2d,0.39970578799999995,0.362171464,174.62649299999998,4,CCM,0.06580443230000001,4.59300317,CCM,0.0247904424,3.1,348789,1280,1
object,3572313862241,53.4219157,-27.615230100000005,27.738220799999997,galaxySED/Exp.32E09.02Z.spec.gz,0.364210576,0.000963636441,-0.00144198071,-0.00120425224,0,0,sersic2d,0.122246928,0.113471393,96.6252361,4,CCM,1.70705486,2.90094456,CCM,0.0253557928,3.1,348858,1939,0
object,3572313863265,53.421957299999995,-27.615055199999997,27.738220799999997,galaxySED/Exp.32E09.02Z.spec.gz,0.364210576,0.000963636441,-0.00144198071,-0.00120425224,0,0,sersic2d,0.122246928,0.113471393,96.6252361,4,CCM,1.2613675,2.1041532000000003,CCM,0.0253609432,3.1,348858,1939,1
object,3756591128673,52.863078200000004,-27.884033399999996,28.079623100000003,galaxySED/Inst.16E09.0005Z.spec.gz,0.369404435,0.0024069657100000003,-0.00018429719799999998,-0.0006833076480000001,0,0,sersic2d,0.10776862,0.0528589942,75.9629214,4,CCM,1.86913516,4.95368579,CCM,0.0244713652,3.1,366854,1506,0
object,3756591129697,52.86323470000001,-27.8841022,28.079623100000003,galaxySED/Inst.16E09.0005Z.spec.gz,0.369404435,0.0024069657100000003,-0.00018429719799999998,-0.0006833076480000001,0,0,sersic2d,0.10776862,0.0528589942,75.9629214,4,CCM,1.35252203,4.78792149,CCM,0.0244679546,3.1,366854,1506,1
object,4419210948705,52.6545027,-28.466959000000003,28.7176567,galaxySED/Inst.50E08.25Z.spec.gz,0.379358798,0.000558144413,0.000491803396,-0.00120902061,0,0,sersic2d,0.28017315,0.228902395,76.8178352,4,CCM,2.16693553,3.90312784,CCM,0.028431534900000003,3.1,431563,1423,0
object,4419210949729,52.654880799999994,-28.4670707,28.7176567,galaxySED/Inst.50E08.25Z.spec.gz,0.379358798,0.000558144413,0.000491803396,-0.00120902061,0,0,sersic2d,0.28017315,0.228902395,76.8178352,4,CCM,0.0752225367,1.09035479,CCM,0.028433486600000002,3.1,431563,1423,1
