prefix,uniqueId,raPhoSim,decPhoSim,phoSimMagNorm,sedFilepath,redshift,shear1,shear2,kappa,raOffset,decOffset,spatialmodel,majorAxis,minorAxis,positionAngle,sindex,internalExtinctionModel,internalAv,internalRv,galacticExtinctionModel,galacticAv,galacticRv,twinkles_system,twinkles_img_num,lens_galaxy_uID
object,93994936901659,53.0633485,-27.6662043,24.2267494,galaxySED/Exp.62E09.04Z.spec.gz,2.08,0,0,0,0,0,sersic2d,4.6290135e-06,4.11443564e-06,1.6267817,1,CCM,0.0,3.0999999,CCM,0.0297895835,3.1,142,0,9399493658
object,93994936902683,53.0633692,-27.6655616,24.2267494,galaxySED/Exp.62E09.04Z.spec.gz,2.08,0,0,0,0,0,sersic2d,4.6290135e-06,4.11443564e-06,1.6267817,1,CCM,0.0,3.0999999,CCM,0.029788128,3.1,142,1,9399493658
object,98547385360410,53.1904754,-27.6299614,25.6335602,galaxySED/Burst.32E09.04Z.spec.gz,2.3,0,0,0,0,0,sersic2d,3.85502508e-06,2.90912436e-06,5.64582215,4,CCM,0.0,3.0999999,CCM,0.026827822,3.1,254,0,9854738458
object,98547385361434,53.1905489,-27.6295095,25.6335602,galaxySED/Burst.32E09.04Z.spec.gz,2.3,0,0,0,0,0,sersic2d,3.85502508e-06,2.90912436e-06,5.64582215,4,CCM,0.0,3.0999999,CCM,0.0268173695,3.1,254,1,9854738458
object,100207012376602,52.785983,-27.5264274,26.830759,galaxySED/Burst.20E09.02Z.spec.gz,1.75,0,0,0,0,0,sersic2d,1.05778398e-06,8.29861845e-07,0.137016093,4,CCM,0.100000001,3.0999999,CCM,0.0309808061,3.1,131,0,10020701210
object,100207012377626,52.7856787,-27.5260968,26.830759,galaxySED/Burst.20E09.02Z.spec.gz,1.75,0,0,0,0,0,sersic2d,1.05778398e-06,8.29861845e-07,0.137016093,4,CCM,0.100000001,3.0999999,CCM,0.0309679289,3.1,131,1,10020701210
object,100653661409306,53.1652259,-27.3474407,25.3843708,galaxySED/Inst.20E09.02Z.spec.gz,1.33,0,0,0,0,0,sersic2d,2.42075997e-06,1.6187773e-06,1.32803894,4,CCM,0.200000003,3.0999999,CCM,0.0195973531,3.1,305,0,10065366042
object,100653661410330,53.1649963,-27.3472356,25.3843708,galaxySED/Inst.20E09.02Z.spec.gz,1.33,0,0,0,0,0,sersic2d,2.42075997e-06,1.6187773e-06,1.32803894,4,CCM,0.200000003,3.0999999,CCM,0.0195895574,3.1,305,1,10065366042
object,98547385360411,53.1904754,-27.6299614,24.9355297,galaxySED/Exp.50E09.04Z.spec.gz,2.3,0,0,0,0,0,sersic2d,1.05021411e-05,7.97329162e-06,5.64582215,1,CCM,0.100000001,3.0999999,CCM,0.026827822,3.1,254,0,9854738458
object,98547385361435,53.1905489,-27.6295095,24.9355297,galaxySED/Exp.50E09.04Z.spec.gz,2.3,0,0,0,0,0,sersic2d,1.05021411e-05,7.97329162e-06,5.64582215,1,CCM,0.100000001,3.0999999,CCM,0.0268173695,3.1,254,1,9854738458
object,100207012376603,52.785983,-27.5264274,25.8557301,galaxySED/Burst.20E09.02Z.spec.gz,1.75,0,0,0,0,0,sersic2d,1.00525684e-06,7.03613026e-07,0.137016093,1,CCM,0.200000003,3.0999999,CCM,0.0309808061,3.1,131,0,10020701210
object,100207012377627,52.7856787,-27.5260968,25.8557301,galaxySED/Burst.20E09.02Z.spec.gz,1.75,0,0,0,0,0,sersic2d,1.00525684e-06,7.03613026e-07,0.137016093,1,CCM,0.200000003,3.0999999,CCM,0.0309679289,3.1,131,1,10020701210
object,100653661409307,53.1652259,-27.3474407,28.2907295,galaxySED/Inst.64E08.04Z.spec.gz,1.33,0,0,0,0,0,sersic2d,8.56571695e-07,5.2088867e-07,1.32803894,1,CCM,0.200000003,3.0999999,CCM,0.0195973531,3.1,305,0,10065366042
object,100653661410331,53.1649963,-27.3472356,28.2907295,galaxySED/Inst.64E08.04Z.spec.gz,1.33,0,0,0,0,0,sersic2d,8.56571695e-07,5.2088867e-07,1.32803894,1,CCM,0.200000003,3.0999999,CCM,0.0195895574,3.1,305,1,10065366042
object,103533753765914,52.7483258,-27.5987349,25.6256294,galaxySED/Inst.10E09.04Z.spec.gz,1.14,0,0,0,0,0,sersic2d,8.60974825e-07,8.42918876e-07,1.57440438,4,CCM,0.100000001,3.0999999,CCM,0.0298485564,3.1,353,0,10353375258
object,103533753766938,52.7480757,-27.5986199,25.6256294,galaxySED/Inst.10E09.04Z.spec.gz,1.14,0,0,0,0,0,sersic2d,8.60974825e-07,8.42918876e-07,1.57440438,4,CCM,0.100000001,3.0999999,CCM,0.0298474062,3.1,353,1,10353375258
object,103576012800026,52.9826754,-27.4377659,25.5132694,galaxySED/Inst.20E09.02Z.spec.gz,1.19,0,0,0,0,0,sersic2d,1.91097066e-06,1.90075566e-06,2.39360525,4,CCM,0.300000012,3.0999999,CCM,0.0287318763,3.1,0,0,10357601306
object,103576012801050,52.9831216,-27.4379375,25.5132694,galaxySED/Inst.20E09.02Z.spec.gz,1.19,0,0,0,0,0,sersic2d,1.91097066e-06,1.90075566e-06,2.39360525,4,CCM,0.300000012,3.0999999,CCM,0.0287073627,3.1,0,1,10357601306
object,105381511102490,53.2356612,-27.2898903,26.8088894,galaxySED/Burst.50E09.04Z.spec.gz,1.33,0,0,0,0,0,sersic2d,1.2835243e-06,1.22392914e-06,5.63208503,4,CCM,0.0,3.0999999,CCM,0.022552239,3.1,484,0,10538150938
object,105381511103514,53.2357199,-27.2900203,26.8088894,galaxySED/Burst.50E09.04Z.spec.gz,1.33,0,0,0,0,0,sersic2d,1.2835243e-06,1.22392914e-06,5.63208503,4,CCM,0.0,3.0999999,CCM,0.0225540721,3.1,484,1,10538150938
object,105381511102491,53.2356612,-27.2898903,25.8436108,galaxySED/Burst.20E09.02Z.spec.gz,1.33,0,0,0,0,0,sersic2d,7.35731411e-07,2.87638989e-07,5.63208503,1,CCM,0.5,3.0999999,CCM,0.022552239,3.1,484,0,10538150938
object,105381511103515,53.2357199,-27.2900203,25.8436108,galaxySED/Burst.20E09.02Z.spec.gz,1.33,0,0,0,0,0,sersic2d,7.35731411e-07,2.87638989e-07,5.63208503,1,CCM,0.5,3.0999999,CCM,0.0225540721,3.1,484,1,10538150938
object,113571882065946,53.295986,-27.5917989,24.8261108,galaxySED/Exp.50E09.04Z.spec.gz,2.26,0,0,0,0,0,sersic2d,4.93901487e-06,4.85114732e-06,4.49725244,4,CCM,0.100000001,3.0999999,CCM,0.0201515521,3.1,270,0,11357188122
object,113571882066970,53.2956288,-27.5908744,24.8261108,galaxySED/Exp.50E09.04Z.spec.gz,2.26,0,0,0,0,0,sersic2d,4.93901487e-06,4.85114732e-06,4.49725244,4,CCM,0.100000001,3.0999999,CCM,0.0201578008,3.1,270,1,11357188122
object,113571882065947,53.295986,-27.5917989,26.1776409,galaxySED/Inst.80E08.25Z.spec.gz,2.26,0,0,0,0,0,sersic2d,4.44147492e-07,1.04174821e-07,4.49725244,1,CCM,0.899999976,3.0999999,CCM,0.0201515521,3.1,270,0,11357188122
object,113571882066971,53.2956288,-27.5908744,26.1776409,galaxySED/Inst.80E08.25Z.spec.gz,2.26,0,0,0,0,0,sersic2d,4.44147492e-07,1.04174821e-07,4.49725244,1,CCM,0.899999976,3.0999999,CCM,0.0201578008,3.1,270,1,11357188122
object,117943224807450,52.9917074,-27.1649182,28.7682705,galaxySED/Inst.25E09.02Z.spec.gz,1.56,0,0,0,0,0,sersic2d,6.91265781e-07,6.90571527e-07,2.53543988,4,CCM,0.0,3.0999999,CCM,0.0225728729,3.1,119,0,11794322458
object,117943224808474,52.9922917,-27.1645434,28.7682705,galaxySED/Inst.25E09.02Z.spec.gz,1.56,0,0,0,0,0,sersic2d,6.91265781e-07,6.90571527e-07,2.53543988,4,CCM,0.0,3.0999999,CCM,0.0225720371,3.1,119,1,11794322458
object,118077942751258,53.3429598,-27.4011004,29.7973595,galaxySED/Burst.25E09.02Z.spec.gz,1.56,0,0,0,0,0,sersic2d,3.72544406e-07,3.42736132e-07,0.29045084,4,CCM,0.0,3.0999999,CCM,0.0229869124,3.1,242,0,11807794202
object,118077942752282,53.3427291,-27.4008022,29.7973595,galaxySED/Burst.25E09.02Z.spec.gz,1.56,0,0,0,0,0,sersic2d,3.72544406e-07,3.42736132e-07,0.29045084,4,CCM,0.0,3.0999999,CCM,0.0229900474,3.1,242,1,11807794202
object,119585036349466,53.2171909,-27.5582514,25.6203499,galaxySED/Inst.20E09.02Z.spec.gz,1.44,0,0,0,0,0,sersic2d,1.30263615e-06,9.07300709e-07,0.0978272362,4,CCM,0.400000006,3.0999999,CCM,0.024201362,3.1,515,0,11958503450
object,119585036350490,53.2171027,-27.5580654,25.6203499,galaxySED/Inst.20E09.02Z.spec.gz,1.44,0,0,0,0,0,sersic2d,1.30263615e-06,9.07300709e-07,0.0978272362,4,CCM,0.400000006,3.0999999,CCM,0.0242068347,3.1,515,1,11958503450
object,120004701134874,53.0786162,-27.1832936,27.5206699,galaxySED/Inst.25E09.02Z.spec.gz,1.37,0,0,0,0,0,sersic2d,6.46081118e-07,6.41973822e-07,0.465219122,4,CCM,0.200000003,3.0999999,CCM,0.0229144285,3.1,238,0,12000470042
object,120004701135898,53.0784816,-27.1830347,27.5206699,galaxySED/Inst.25E09.02Z.spec.gz,1.37,0,0,0,0,0,sersic2d,6.46081118e-07,6.41973822e-07,0.465219122,4,CCM,0.200000003,3.0999999,CCM,0.0229129083,3.1,238,1,12000470042
object,121187370528794,53.3193297,-27.4742464,28.0450001,galaxySED/Burst.20E09.04Z.spec.gz,4.52,0,0,0,0,0,sersic2d,2.37707586e-06,1.64798451e-06,1.14890327,4,CCM,0.0,3.0999999,CCM,0.0226048191,3.1,383,0,12118736922
object,121187370529818,53.3188098,-27.4739825,28.0450001,galaxySED/Burst.20E09.04Z.spec.gz,4.52,0,0,0,0,0,sersic2d,2.37707586e-06,1.64798451e-06,1.14890327,4,CCM,0.0,3.0999999,CCM,0.0225753708,3.1,383,1,12118736922
object,121187370530842,53.3196691,-27.4738849,28.0450001,galaxySED/Burst.20E09.04Z.spec.gz,4.52,0,0,0,0,0,sersic2d,2.37707586e-06,1.64798451e-06,1.14890327,4,CCM,0.0,3.0999999,CCM,0.0226221808,3.1,383,2,12118736922
object,121187370531866,53.3192703,-27.4735453,28.0450001,galaxySED/Burst.20E09.04Z.spec.gz,4.52,0,0,0,0,0,sersic2d,2.37707586e-06,1.64798451e-06,1.14890327,4,CCM,0.0,3.0999999,CCM,0.0225988344,3.1,383,3,12118736922
object,117943224807451,52.9917074,-27.1649182,25.3681793,galaxySED/Inst.16E09.02Z.spec.gz,1.56,0,0,0,0,0,sersic2d,1.16443085e-06,5.18029731e-07,2.53543988,1,CCM,0.400000006,3.0999999,CCM,0.0225728729,3.1,119,0,11794322458
object,117943224808475,52.9922917,-27.1645434,25.3681793,galaxySED/Inst.16E09.02Z.spec.gz,1.56,0,0,0,0,0,sersic2d,1.16443085e-06,5.18029731e-07,2.53543988,1,CCM,0.400000006,3.0999999,CCM,0.0225720371,3.1,119,1,11794322458
object,118077942751259,53.3429598,-27.4011004,26.1013298,galaxySED/Burst.20E09.02Z.spec.gz,1.56,0,0,0,0,0,sersic2d,6.54605632e-06,5.40969045e-06,0.29045084,1,CCM,0.0,3.0999999,CCM,0.0229869124,3.1,242,0,11807794202
object,118077942752283,53.3427291,-27.4008022,26.1013298,galaxySED/Burst.20E09.02Z.spec.gz,1.56,0,0,0,0,0,sersic2d,6.54605632e-06,5.40969045e-06,0.29045084,1,CCM,0.0,3.0999999,CCM,0.0229900474,3.1,242,1,11807794202
object,118166131359771,52.8020687,-27.6231822,27.2790203,galaxySED/Inst.50E07.02Z.spec.gz,5.41,0,0,0,0,0,sersic2d,1.45934061e-06,6.40706032e-07,2.84481584,1,CCM,0.400000006,3.0999999,CCM,0.0287282844,3.1,664,0,11816612890
object,118166131360795,52.8020259,-27.6227067,27.2790203,galaxySED/Inst.50E07.02Z.spec.gz,5.41,0,0,0,0,0,sersic2d,1.45934061e-06,6.40706032e-07,2.84481584,1,CCM,0.400000006,3.0999999,CCM,0.0287510324,3.1,664,1,11816612890
object,120004701134875,53.0786162,-27.1832936,25.71698,galaxySED/Burst.25E09.02Z.spec.gz,1.37,0,0,0,0,0,sersic2d,7.29658675e-07,2.69762455e-07,0.465219122,1,CCM,0.5,3.0999999,CCM,0.0229144285,3.1,238,0,12000470042
object,120004701135899,53.0784816,-27.1830347,25.71698,galaxySED/Burst.25E09.02Z.spec.gz,1.37,0,0,0,0,0,sersic2d,7.29658675e-07,2.69762455e-07,0.465219122,1,CCM,0.5,3.0999999,CCM,0.0229129083,3.1,238,1,12000470042
object,121187370528795,53.3193297,-27.4742464,27.7052498,galaxySED/Const.12E10.25Z.spec.gz,4.52,0,0,0,0,0,sersic2d,1.28461864e-06,9.5670515e-07,1.14890327,1,CCM,0.100000001,3.0999999,CCM,0.0226048191,3.1,383,0,12118736922
object,121187370529819,53.3188098,-27.4739825,27.7052498,galaxySED/Const.12E10.25Z.spec.gz,4.52,0,0,0,0,0,sersic2d,1.28461864e-06,9.5670515e-07,1.14890327,1,CCM,0.100000001,3.0999999,CCM,0.0225753708,3.1,383,1,12118736922
object,121187370530843,53.3196691,-27.4738849,27.7052498,galaxySED/Const.12E10.25Z.spec.gz,4.52,0,0,0,0,0,sersic2d,1.28461864e-06,9.5670515e-07,1.14890327,1,CCM,0.100000001,3.0999999,CCM,0.0226221808,3.1,383,2,12118736922
object,121187370531867,53.3192703,-27.4735453,27.7052498,galaxySED/Const.12E10.25Z.spec.gz,4.52,0,0,0,0,0,sersic2d,1.28461864e-06,9.5670515e-07,1.14890327,1,CCM,0.100000001,3.0999999,CCM,0.0225988344,3.1,383,3,12118736922
object,124536136908827,53.0140967,-27.3829218,25.4607296,galaxySED/Inst.10E09.04Z.spec.gz,1.58,0,0,0,0,0,sersic2d,5.30936938e-06,2.7931315e-06,0.714112398,1,CCM,0.300000012,3.0999999,CCM,0.0267694733,3.1,300,0,12453613594
object,124536136909851,53.0145697,-27.3826666,25.4607296,galaxySED/Inst.10E09.04Z.spec.gz,1.58,0,0,0,0,0,sersic2d,5.30936938e-06,2.7931315e-06,0.714112398,1,CCM,0.300000012,3.0999999,CCM,0.0267444644,3.1,300,1,12453613594
object,124710073589786,53.1944315,-27.3566875,28.7668591,galaxySED/Burst.25E09.02Z.spec.gz,3.35,0,0,0,0,0,sersic2d,1.34676441e-06,1.3040261e-06,6.03320982,4,CCM,0.200000003,3.0999999,CCM,0.0215018119,3.1,310,0,12471007258
object,124710073590810,53.1943034,-27.3565051,28.7668591,galaxySED/Burst.25E09.02Z.spec.gz,3.35,0,0,0,0,0,sersic2d,1.34676441e-06,1.3040261e-06,6.03320982,4,CCM,0.200000003,3.0999999,CCM,0.0214915844,3.1,310,1,12471007258
object,124710073591834,53.1938755,-27.3563539,28.7668591,galaxySED/Burst.25E09.02Z.spec.gz,3.35,0,0,0,0,0,sersic2d,1.34676441e-06,1.3040261e-06,6.03320982,4,CCM,0.200000003,3.0999999,CCM,0.0214765453,3.1,310,2,12471007258
object,124710073592858,53.1939476,-27.3568113,28.7668591,galaxySED/Burst.25E09.02Z.spec.gz,3.35,0,0,0,0,0,sersic2d,1.34676441e-06,1.3040261e-06,6.03320982,4,CCM,0.200000003,3.0999999,CCM,0.0214971222,3.1,310,3,12471007258
object,125977406083098,53.0615704,-27.5894062,25.8897591,galaxySED/Inst.20E09.02Z.spec.gz,1.38,0,0,0,0,0,sersic2d,1.33534758e-06,1.28271374e-06,4.70687091,4,CCM,0.300000012,3.0999999,CCM,0.0295359021,3.1,157,0,12597740570
object,125977406084122,53.0611211,-27.5890778,25.8897591,galaxySED/Inst.20E09.02Z.spec.gz,1.38,0,0,0,0,0,sersic2d,1.33534758e-06,1.28271374e-06,4.70687091,4,CCM,0.300000012,3.0999999,CCM,0.0295172017,3.1,157,1,12597740570
object,126159751606298,53.1956076,-27.6136154,29.4717999,galaxySED/Inst.50E09.02Z.spec.gz,1.46,0,0,0,0,0,sersic2d,2.14617812e-07,2.02675867e-07,0.343496748,4,CCM,0.0,3.0999999,CCM,0.0264011024,3.1,607,0,12615974938
object,126159751607322,53.1957677,-27.6135912,29.4717999,galaxySED/Inst.50E09.02Z.spec.gz,1.46,0,0,0,0,0,sersic2d,2.14617812e-07,2.02675867e-07,0.343496748,4,CCM,0.0,3.0999999,CCM,0.026389055,3.1,607,1,12615974938
object,131172321755162,53.2621883,-27.2776415,26.6389999,galaxySED/Inst.25E09.02Z.spec.gz,1.31,0,0,0,0,0,sersic2d,9.97156027e-07,9.95210527e-07,4.22813841,4,CCM,0.300000012,3.0999999,CCM,0.0241344935,3.1,116,0,13117232154
object,131172321756186,53.2628711,-27.2774975,26.6389999,galaxySED/Inst.25E09.02Z.spec.gz,1.31,0,0,0,0,0,sersic2d,9.97156027e-07,9.95210527e-07,4.22813841,4,CCM,0.300000012,3.0999999,CCM,0.0241680777,3.1,116,1,13117232154
object,124710073589787,53.1944315,-27.3566875,26.1591091,galaxySED/Exp.40E09.25Z.spec.gz,3.35,0,0,0,0,0,sersic2d,1.66471827e-06,1.2759583e-06,6.03320982,1,CCM,0.100000001,3.0999999,CCM,0.0215018119,3.1,310,0,12471007258
object,124710073590811,53.1943034,-27.3565051,26.1591091,galaxySED/Exp.40E09.25Z.spec.gz,3.35,0,0,0,0,0,sersic2d,1.66471827e-06,1.2759583e-06,6.03320982,1,CCM,0.100000001,3.0999999,CCM,0.0214915844,3.1,310,1,12471007258
object,124710073591835,53.1938755,-27.3563539,26.1591091,galaxySED/Exp.40E09.25Z.spec.gz,3.35,0,0,0,0,0,sersic2d,1.66471827e-06,1.2759583e-06,6.03320982,1,CCM,0.100000001,3.0999999,CCM,0.0214765453,3.1,310,2,12471007258
object,124710073592859,53.1939476,-27.3568113,26.1591091,galaxySED/Exp.40E09.25Z.spec.gz,3.35,0,0,0,0,0,sersic2d,1.66471827e-06,1.2759583e-06,6.03320982,1,CCM,0.100000001,3.0999999,CCM,0.0214971222,3.1,310,3,12471007258
object,126159751606299,53.1956076,-27.6136154,25.5208206,galaxySED/Burst.25E09.02Z.spec.gz,1.46,0,0,0,0,0,sersic2d,7.21478904e-07,2.4053691e-07,0.343496748,1,CCM,0.600000024,3.0999999,CCM,0.0264011024,3.1,607,0,12615974938
object,126159751607323,53.1957677,-27.6135912,25.5208206,galaxySED/Burst.25E09.02Z.spec.gz,1.46,0,0,0,0,0,sersic2d,7.21478904e-07,2.4053691e-07,0.343496748,1,CCM,0.600000024,3.0999999,CCM,0.026389055,3.1,607,1,12615974938
object,131172321755163,53.2621883,-27.2776415,26.4140491,galaxySED/Inst.16E09.1Z.spec.gz,1.31,0,0,0,0,0,sersic2d,5.5788818e-07,1.39936621e-07,4.22813841,1,CCM,0.800000012,3.0999999,CCM,0.0241344935,3.1,116,0,13117232154
object,131172321756187,53.2628711,-27.2774975,26.4140491,galaxySED/Inst.16E09.1Z.spec.gz,1.31,0,0,0,0,0,sersic2d,5.5788818e-07,1.39936621e-07,4.22813841,1,CCM,0.800000012,3.0999999,CCM,0.0241680777,3.1,116,1,13117232154
object,131890463604762,52.9411509,-27.1816364,26.8972092,galaxySED/Burst.20E09.02Z.spec.gz,1.49,0,0,0,0,0,sersic2d,1.94894426e-06,1.94871684e-06,5.12321726,4,CCM,0.0,3.0999999,CCM,0.0231417973,3.1,216,0,13189046298
object,131890463605786,52.9406746,-27.1813095,26.8972092,galaxySED/Burst.20E09.02Z.spec.gz,1.49,0,0,0,0,0,sersic2d,1.94894426e-06,1.94871684e-06,5.12321726,4,CCM,0.0,3.0999999,CCM,0.0231551502,3.1,216,1,13189046298
object,131890463606810,52.9414829,-27.1810755,26.8972092,galaxySED/Burst.20E09.02Z.spec.gz,1.49,0,0,0,0,0,sersic2d,1.94894426e-06,1.94871684e-06,5.12321726,4,CCM,0.0,3.0999999,CCM,0.0231295098,3.1,216,2,13189046298
object,131890463607834,52.9407842,-27.1808024,26.8972092,galaxySED/Burst.20E09.02Z.spec.gz,1.49,0,0,0,0,0,sersic2d,1.94894426e-06,1.94871684e-06,5.12321726,4,CCM,0.0,3.0999999,CCM,0.023149718,3.1,216,3,13189046298
object,132935998562330,53.0318949,-27.1522271,27.1098995,galaxySED/Burst.25E09.02Z.spec.gz,1.57,0,0,0,0,0,sersic2d,5.3328197e-07,3.31963564e-07,1.3212817,4,CCM,0.400000006,3.0999999,CCM,0.0230193393,3.1,274,0,13293599770
object,132935998563354,53.0319708,-27.1516865,27.1098995,galaxySED/Burst.25E09.02Z.spec.gz,1.57,0,0,0,0,0,sersic2d,5.3328197e-07,3.31963564e-07,1.3212817,4,CCM,0.400000006,3.0999999,CCM,0.0230313319,3.1,274,1,13293599770
object,133211127869466,53.1213603,-27.669471,29.0410805,galaxySED/Burst.40E09.02Z.spec.gz,1.44,0,0,0,0,0,sersic2d,4.49542986e-07,3.61862504e-07,2.62816156,4,CCM,0.0,3.0999999,CCM,0.0296400205,3.1,515,0,13321112602
object,133211127870490,53.1212721,-27.6692851,29.0410805,galaxySED/Burst.40E09.02Z.spec.gz,1.44,0,0,0,0,0,sersic2d,4.49542986e-07,3.61862504e-07,2.62816156,4,CCM,0.0,3.0999999,CCM,0.0296407549,3.1,515,1,13321112602
object,138902847549466,52.7852468,-27.4276049,30.0368309,galaxySED/Inst.40E09.002Z.spec.gz,1.44,0,0,0,0,0,sersic2d,2.84147365e-07,2.82831569e-07,0.273043836,4,CCM,0.200000003,3.0999999,CCM,0.0297225533,3.1,515,0,13890284570
object,138902847550490,52.7851587,-27.427419,30.0368309,galaxySED/Inst.40E09.002Z.spec.gz,1.44,0,0,0,0,0,sersic2d,2.84147365e-07,2.82831569e-07,0.273043836,4,CCM,0.200000003,3.0999999,CCM,0.0297180369,3.1,515,1,13890284570
object,131890463604763,52.9411509,-27.1816364,27.2866802,galaxySED/Inst.12E07.02Z.spec.gz,1.49,0,0,0,0,0,sersic2d,5.87936951e-07,1.5753632e-07,5.12321726,1,CCM,0.699999988,3.0999999,CCM,0.0231417973,3.1,216,0,13189046298
object,131890463605787,52.9406746,-27.1813095,27.2866802,galaxySED/Inst.12E07.02Z.spec.gz,1.49,0,0,0,0,0,sersic2d,5.87936951e-07,1.5753632e-07,5.12321726,1,CCM,0.699999988,3.0999999,CCM,0.0231551502,3.1,216,1,13189046298
object,131890463606811,52.9414829,-27.1810755,27.2866802,galaxySED/Inst.12E07.02Z.spec.gz,1.49,0,0,0,0,0,sersic2d,5.87936951e-07,1.5753632e-07,5.12321726,1,CCM,0.699999988,3.0999999,CCM,0.0231295098,3.1,216,2,13189046298
object,131890463607835,52.9407842,-27.1808024,27.2866802,galaxySED/Inst.12E07.02Z.spec.gz,1.49,0,0,0,0,0,sersic2d,5.87936951e-07,1.5753632e-07,5.12321726,1,CCM,0.699999988,3.0999999,CCM,0.023149718,3.1,216,3,13189046298
object,132935998562331,53.0318949,-27.1522271,25.9429302,galaxySED/Burst.25E09.02Z.spec.gz,1.57,0,0,0,0,0,sersic2d,1.41241454e-06,5.14611307e-07,1.3212817,1,CCM,0.5,3.0999999,CCM,0.0230193393,3.1,274,0,13293599770
object,132935998563355,53.0319708,-27.1516865,25.9429302,galaxySED/Burst.25E09.02Z.spec.gz,1.57,0,0,0,0,0,sersic2d,1.41241454e-06,5.14611307e-07,1.3212817,1,CCM,0.5,3.0999999,CCM,0.0230313319,3.1,274,1,13293599770
object,133211127869467,53.1213603,-27.669471,25.8941994,galaxySED/Inst.20E09.02Z.spec.gz,1.44,0,0,0,0,0,sersic2d,1.29603113e-06,4.68535564e-07,2.62816156,1,CCM,0.5,3.0999999,CCM,0.0296400205,3.1,515,0,13321112602
object,133211127870491,53.1212721,-27.6692851,25.8941994,galaxySED/Inst.20E09.02Z.spec.gz,1.44,0,0,0,0,0,sersic2d,1.29603113e-06,4.68535564e-07,2.62816156,1,CCM,0.5,3.0999999,CCM,0.0296407549,3.1,515,1,13321112602
object,138902847549467,52.7852468,-27.4276049,25.9037991,galaxySED/Burst.25E09.02Z.spec.gz,1.44,0,0,0,0,0,sersic2d,1.4066864e-06,6.62979808e-07,0.273043836,1,CCM,0.400000006,3.0999999,CCM,0.0297225533,3.1,515,0,13890284570
object,138902847550491,52.7851587,-27.427419,25.9037991,galaxySED/Burst.25E09.02Z.spec.gz,1.44,0,0,0,0,0,sersic2d,1.4066864e-06,6.62979808e-07,0.273043836,1,CCM,0.400000006,3.0999999,CCM,0.0297180369,3.1,515,1,13890284570
object,141768028647450,53.1704918,-27.1828336,28.0158691,galaxySED/Burst.25E09.02Z.spec.gz,1.56,0,0,0,0,0,sersic2d,1.35471199e-06,1.1516875e-06,2.12175163,4,CCM,0.100000001,3.0999999,CCM,0.0223766032,3.1,119,0,14176802842
object,141768028648474,53.1710762,-27.1824588,28.0158691,galaxySED/Burst.25E09.02Z.spec.gz,1.56,0,0,0,0,0,sersic2d,1.35471199e-06,1.1516875e-06,2.12175163,4,CCM,0.100000001,3.0999999,CCM,0.0224054843,3.1,119,1,14176802842
object,144466309607450,52.7956516,-27.2672156,26.8971004,galaxySED/Inst.25E09.02Z.spec.gz,1.56,0,0,0,0,0,sersic2d,6.73116783e-07,6.72876286e-07,0.211735654,4,CCM,0.100000001,3.0999999,CCM,0.0342899901,3.1,119,0,14446630938
object,144466309608474,52.7962364,-27.2668407,26.8971004,galaxySED/Inst.25E09.02Z.spec.gz,1.56,0,0,0,0,0,sersic2d,6.73116783e-07,6.72876286e-07,0.211735654,4,CCM,0.100000001,3.0999999,CCM,0.0343102291,3.1,119,1,14446630938
object,145443666014234,53.2278181,-27.4623008,27.7970791,galaxySED/Inst.25E09.02Z.spec.gz,1.23,0,0,0,0,0,sersic2d,7.13562386e-07,5.02986924e-07,2.88741497,4,CCM,0.300000012,3.0999999,CCM,0.0209041585,3.1,23,0,14544366618
object,145443666015258,53.2283232,-27.4622367,27.7970791,galaxySED/Inst.25E09.02Z.spec.gz,1.23,0,0,0,0,0,sersic2d,7.13562386e-07,5.02986924e-07,2.88741497,4,CCM,0.300000012,3.0999999,CCM,0.0208656237,3.1,23,1,14544366618
object,141768028647451,53.1704918,-27.1828336,25.8365498,galaxySED/Burst.16E09.04Z.spec.gz,1.56,0,0,0,0,0,sersic2d,1.79533294e-06,1.49456378e-06,2.12175163,1,CCM,0.0,3.0999999,CCM,0.0223766032,3.1,119,0,14176802842
object,141768028648475,53.1710762,-27.1824588,25.8365498,galaxySED/Burst.16E09.04Z.spec.gz,1.56,0,0,0,0,0,sersic2d,1.79533294e-06,1.49456378e-06,2.12175163,1,CCM,0.0,3.0999999,CCM,0.0224054843,3.1,119,1,14176802842
object,144466309607451,52.7956516,-27.2672156,26.1006794,galaxySED/Burst.16E09.04Z.spec.gz,1.56,0,0,0,0,0,sersic2d,2.52150005e-06,2.42592418e-06,0.211735654,1,CCM,0.0,3.0999999,CCM,0.0342899901,3.1,119,0,14446630938
object,144466309608475,52.7962364,-27.2668407,26.1006794,galaxySED/Burst.16E09.04Z.spec.gz,1.56,0,0,0,0,0,sersic2d,2.52150005e-06,2.42592418e-06,0.211735654,1,CCM,0.0,3.0999999,CCM,0.0343102291,3.1,119,1,14446630938
object,145443666014235,53.2278181,-27.4623008,26.07617,galaxySED/Burst.25E09.02Z.spec.gz,1.23,0,0,0,0,0,sersic2d,6.46807881e-07,2.34308509e-07,2.88741497,1,CCM,0.5,3.0999999,CCM,0.0209041585,3.1,23,0,14544366618
