prefix,uniqueId,raPhoSim,decPhoSim,phosimMagNorm,sedFilepath,redshift,shear1,shear2,kappa,raOffset,decOffset,spatialmodel,majorAxis,minorAxis,positionAngle,sindex,internalExtinctionModel,internalAv,internalRv,galacticExtinctionModel,galacticAv,galacticRv,galaxy_id,twinkles_system,image_number
object,21292759565419,52.57260970000001,-28.466322100000003,25.7442734,galaxySED/Exp.80E09.0005Z.spec.gz,0.620000005,0.00275732833,-0.00247362535,-0.0063966512699999995,0,0,sersic2d,0.11258535300000001,0.0219779135,92.38019759999999,1,CCM,0.832009065,4.79379445,CCM,0.027802156499999998,3.1,2079371,128,1
object,21319608844395,53.346259499999995,-28.2652842,21.003062399999997,galaxySED/Const.50E09.1Z.spec.gz,0.620000005,0.00422323775,-0.0017162113199999998,-0.00583803654,0,0,sersic2d,0.20357886600000002,0.200756304,67.8057121,1,CCM,1.31479736,1.96423168,CCM,0.026156853799999998,3.1,2081993,128,0
object,21319608845419,53.346293700000004,-28.2650518,21.003062399999997,galaxySED/Const.50E09.1Z.spec.gz,0.620000005,0.00422323775,-0.0017162113199999998,-0.00583803654,0,0,sersic2d,0.20357886600000002,0.200756304,67.8057121,1,CCM,1.31479736,4.62726661,CCM,0.026165335,3.1,2081993,128,1
object,21319762047083,53.3386196,-28.1620434,20.557927600000003,galaxySED/Exp.16E09.1Z.spec.gz,0.620000005,0.00303700101,-0.000827144599,-0.00227129459,0,0,sersic2d,0.171075277,0.132121275,16.359535,1,CCM,1.34383764,1.94417154,CCM,0.02769334,3.1,2082008,31,0
object,21319762048107,53.339312899999996,-28.1617566,20.557927600000003,galaxySED/Exp.16E09.1Z.spec.gz,0.620000005,0.00303700101,-0.000827144599,-0.00227129459,0,0,sersic2d,0.171075277,0.132121275,16.359535,1,CCM,0.957131818,4.40220343,CCM,0.027730375800000002,3.1,2082008,31,1
object,21319762049131,53.3393423,-28.161442699999995,20.557927600000003,galaxySED/Exp.16E09.1Z.spec.gz,0.620000005,0.00303700101,-0.000827144599,-0.00227129459,0,0,sersic2d,0.171075277,0.132121275,16.359535,1,CCM,2.25706637,2.57708195,CCM,0.027728075699999997,3.1,2082008,31,2
object,21319762050155,53.3386978,-28.1613456,20.557927600000003,galaxySED/Exp.16E09.1Z.spec.gz,0.620000005,0.00303700101,-0.000827144599,-0.00227129459,0,0,sersic2d,0.171075277,0.132121275,16.359535,1,CCM,1.8874178,2.97712481,CCM,0.0276889856,3.1,2082008,31,3
object,21320868212843,53.235015000000004,-28.310202,21.4546796,galaxySED/Const.32E09.1Z.spec.gz,0.610000014,0.0110509889,-0.0033060696399999996,-0.000312328339,0,0,sersic2d,0.135444851,0.0838465853,134.39523,1,CCM,2.98992687,3.68098349,CCM,0.023782125,3.1,2082116,91,0
object,21320868213867,53.2351118,-28.3098549,21.4546796,galaxySED/Const.32E09.1Z.spec.gz,0.610000014,0.0110509889,-0.0033060696399999996,-0.000312328339,0,0,sersic2d,0.135444851,0.0838465853,134.39523,1,CCM,2.98992687,4.21167375,CCM,0.0237810955,3.1,2082116,91,1
object,21324083724395,52.964706299999996,-28.226246600000003,21.0309112,galaxySED/Exp.20E09.1Z.spec.gz,0.620000005,0.021045738799999998,0.000980974641,0.030991733100000002,0,0,sersic2d,0.350581264,0.217002528,114.696056,1,CCM,0.970779873,2.61331111,CCM,0.0282014823,3.1,2082430,128,0
object,21324083725419,52.964740500000005,-28.2260143,21.0309112,galaxySED/Exp.20E09.1Z.spec.gz,0.620000005,0.021045738799999998,0.000980974641,0.030991733100000002,0,0,sersic2d,0.350581264,0.217002528,114.696056,1,CCM,0.970779873,4.50024125,CCM,0.028830915099999996,3.1,2082430,128,1
object,21324667007083,52.86446070000001,-28.0430978,21.9412191,galaxySED/Const.80E09.1Z.spec.gz,0.620000005,-0.0034790975,-0.0066520445999999995,0.011623919,0,0,sersic2d,0.245142224,0.113682868,163.965315,1,CCM,1.36383176,2.78943912,CCM,0.0257775219,3.1,2082487,31,0
object,21324667008107,52.8651532,-28.042811,21.9412191,galaxySED/Const.80E09.1Z.spec.gz,0.620000005,-0.0034790975,-0.0066520445999999995,0.011623919,0,0,sersic2d,0.245142224,0.113682868,163.965315,1,CCM,1.36383176,3.71597826,CCM,0.025780723999999998,3.1,2082487,31,1
object,21324667009131,52.8651826,-28.042497100000002,21.9412191,galaxySED/Const.80E09.1Z.spec.gz,0.620000005,-0.0034790975,-0.0066520445999999995,0.011623919,0,0,sersic2d,0.245142224,0.113682868,163.965315,1,CCM,1.36383176,2.62151335,CCM,0.025783105,3.1,2082487,31,2
object,21324667010155,52.86453879999999,-28.0424,21.9412191,galaxySED/Const.80E09.1Z.spec.gz,0.620000005,-0.0034790975,-0.0066520445999999995,0.011623919,0,0,sersic2d,0.245142224,0.113682868,163.965315,1,CCM,1.36383176,3.38845958,CCM,0.025782839100000003,3.1,2082487,31,3
object,21341829644395,53.4634661,-28.2700842,20.3465122,galaxySED/Const.25E09.1Z.spec.gz,0.620000005,0.00263986108,0.0008579954739999999,-0.0027613639799999997,0,0,sersic2d,0.0412500441,0.022677237700000002,89.68072120000001,1,CCM,2.25766158,4.98886173,CCM,0.0312890746,3.1,2084163,128,0
object,21341829645419,53.4635003,-28.269851799999998,20.3465122,galaxySED/Const.25E09.1Z.spec.gz,0.620000005,0.00263986108,0.0008579954739999999,-0.0027613639799999997,0,0,sersic2d,0.0412500441,0.022677237700000002,89.68072120000001,1,CCM,0.980008203,2.97362236,CCM,0.0312877251,3.1,2084163,128,1
object,23212206604395,53.5364739,-28.6498063,21.6819117,galaxySED/Exp.20E09.1Z.spec.gz,0.620000005,-0.00124186056,-0.00212225411,0.0045081377,0,0,sersic2d,0.241691753,0.151536736,143.112559,1,CCM,0.9494121729999999,3.78274729,CCM,0.022528312,3.1,2266817,128,0
object,23212206605419,53.53650820000001,-28.649573999999998,21.6819117,galaxySED/Exp.20E09.1Z.spec.gz,0.620000005,-0.00124186056,-0.00212225411,0.0045081377,0,0,sersic2d,0.241691753,0.151536736,143.112559,1,CCM,0.9494121729999999,4.95913445,CCM,0.0225211515,3.1,2266817,128,1
object,23305185804395,53.66863879999999,-28.1352428,22.4812806,galaxySED/Inst.25E07.002Z.spec.gz,0.620000005,0.00403561769,0.009320563640000001,-0.00170910358,0,0,sersic2d,0.0460554131,0.0281830776,138.738594,1,CCM,0.44811625200000005,3.15721004,CCM,0.0266769002,3.1,2275897,128,0
object,23305185805419,53.66867289999999,-28.135010499999996,22.4812806,galaxySED/Inst.25E07.002Z.spec.gz,0.620000005,0.00403561769,0.009320563640000001,-0.00170910358,0,0,sersic2d,0.0460554131,0.0281830776,138.738594,1,CCM,1.88376917,4.32541435,CCM,0.0266817518,3.1,2275897,128,1
object,23309066764395,53.617808600000004,-28.1659118,22.1079893,galaxySED/Exp.50E08.04Z.spec.gz,0.620000005,0.00406337529,0.0029801570299999997,-0.0009555816650000001,0,0,sersic2d,0.0414302774,0.010488781,90.7013809,1,CCM,0.0932029067,1.69411026,CCM,0.025070171699999998,3.1,2276276,128,0
object,23309066765419,53.6178428,-28.1656795,22.1079893,galaxySED/Exp.50E08.04Z.spec.gz,0.620000005,0.00406337529,0.0029801570299999997,-0.0009555816650000001,0,0,sersic2d,0.0414302774,0.010488781,90.7013809,1,CCM,0.31000046800000003,1.35235992,CCM,0.025061882599999998,3.1,2276276,128,1
object,23309947404395,53.6402735,-27.629414299999997,22.0657216,galaxySED/Inst.25E07.002Z.spec.gz,0.620000005,0.006780083290000001,0.000673305534,-0.0017313957199999999,0,0,sersic2d,0.059543152099999996,0.0276821607,91.4468198,1,CCM,1.88680738,4.71504784,CCM,0.0243401541,3.1,2276362,128,0
